wa_inventory_id,generic_strain_id,first_rtl_sale,latest_rtl_sale,wholesale_cogs,ttl_rtl_sales,units_sold
6032361080001563,9,2016-11-18,2017-01-23,400.00,777.11,100
6032361080001548,9,2016-11-19,2016-12-16,183.75,411.75,15
6032361080001564,9,2016-11-18,2016-12-14,679.00,1364.38,50
6032361080001539,9,2016-12-03,2016-12-23,254.80,546.10,5
6033505740083399,9,2016-11-23,2016-12-09,75.00,260.39,50
6033505740083274,9,2016-11-23,2017-02-11,137.50,357.71,50
6033505740083321,9,2016-11-24,2017-01-29,100.00,258.46,50
6033505740083478,9,2016-12-16,2017-03-20,150.00,637.44,100
6033505740083753,9,2016-12-10,2017-07-04,175.00,295.86,62
6033505740084032,9,2016-11-22,2017-07-30,75.00,300.72,50
6033505740083504,9,2016-11-22,2017-01-05,150.00,680.14,100
6033505740084287,9,2016-11-23,2016-11-30,87.50,173.54,50
6033505740084267,9,2016-11-27,2016-12-11,50.00,101.85,20
6033505740084548,9,2016-11-23,2016-12-01,250.00,450.27,102
6033505740084620,9,2016-11-25,2016-11-26,200.00,275.00,100
6033505740084096,9,2016-11-25,2016-11-30,175.00,343.00,100
6033505740083921,9,2016-11-22,2016-12-29,37.50,72.09,15
6033505740084340,9,2016-11-23,2017-05-15,150.00,603.45,101
6033505740084307,9,2016-11-26,2016-12-05,200.00,350.78,100
6033505740083956,9,2016-11-23,2016-12-10,250.00,653.32,103
6033505740084288,9,2016-11-23,2016-12-06,87.50,170.92,50
6033505740084901,9,2016-11-29,2017-01-18,60.00,180.64,28
6033505740084784,9,2016-12-05,2017-02-13,375.00,814.40,150
6033505740084694,9,2017-01-15,2017-01-20,400.00,815.28,199
6032361080001613,9,2017-01-14,2017-02-18,98.00,180.82,2
6032361080001611,9,2016-11-26,2017-03-15,612.50,1171.25,50
6032361080001609,9,2016-11-24,2017-02-15,175.00,360.87,50
6032361080001610,9,2016-11-24,2017-03-08,350.00,639.63,50
6033505740084947,9,2016-12-05,2017-01-03,100.00,240.84,50
6032361080001612,9,2016-12-16,2017-01-29,98.00,205.66,4
6032361080001616,9,2016-12-01,2017-02-03,200.00,404.34,50
6032361080001623,9,2016-12-27,2017-02-03,658.00,1509.23,26
6033505740084996,9,2016-11-24,2016-11-27,35.00,79.59,20
6032361080001622,9,2016-12-28,2017-02-04,1222.20,2655.86,88
6032361080001629,9,2016-12-31,2017-01-30,625.00,1365.97,125
6032361080001624,9,2016-12-28,2017-01-17,305.76,583.14,6
6032361080001621,9,2016-12-27,2017-02-13,600.00,1348.20,151
6033505740086020,9,2016-12-02,2016-12-03,100.00,171.50,50
6032361080001636,9,2016-12-12,2016-12-15,120.00,296.41,30
6032361080001633,9,2016-12-03,2016-12-18,200.00,397.74,39
6032361080001631,9,2016-12-03,2017-01-17,543.20,1206.23,40
6032361080001632,9,2016-12-18,2017-02-18,526.40,1094.07,20
6032361080001637,9,2016-12-04,2016-12-19,339.50,809.09,24
6032361080001630,9,2016-12-04,2017-02-17,300.00,603.37,72
6032361080001639,9,2016-12-03,2016-12-31,250.00,509.46,50
6033569260006774,9,2016-12-05,2016-12-17,168.00,401.65,5
6033569260006772,9,2016-12-03,2016-12-07,150.00,340.82,50
6033569260006773,9,2016-12-04,2016-12-13,262.50,589.38,25
6032361080001666,9,2016-12-10,2016-12-14,112.50,228.64,25
6032361080001667,9,2016-12-08,2016-12-23,112.50,251.16,25
6033467500001588,9,2016-12-10,2016-12-26,126.00,305.14,30
6033467500001587,9,2016-12-12,2016-12-18,98.00,239.05,35
6033505740087583,9,2016-12-27,2016-12-27,78.00,164.76,12
6033505740087535,9,2016-12-10,2016-12-11,200.00,346.43,101
6033505740087550,9,2017-02-11,2017-02-12,162.50,343.25,25
6033505740087580,9,2016-12-17,2016-12-18,78.00,164.76,12
6033505740087688,9,2016-12-06,2016-12-26,200.00,338.91,98
6032361080001674,9,2016-12-16,2017-01-28,130.00,294.24,10
6032361080001671,9,2016-12-31,2017-01-03,70.00,147.13,2
6032361080001686,9,2016-12-15,2016-12-28,90.00,185.68,20
6032361080001699,9,2016-12-09,2016-12-12,75.00,134.39,20
6032361080001714,9,2016-12-09,2016-12-22,319.25,739.22,25
6032361080001692,9,2016-12-19,2016-12-31,271.60,567.56,20
6032361080001700,9,2016-12-09,2016-12-10,157.56,235.44,12
6032361080001704,9,2016-12-10,2016-12-18,319.25,667.19,25
6032361080001713,9,2016-12-09,2016-12-17,182.50,444.72,50
6032361080001708,9,2016-12-10,2016-12-16,112.50,269.22,25
6032361080001691,9,2016-12-19,2016-12-19,160.00,344.69,40
6032361080001703,9,2016-12-10,2016-12-16,182.50,409.50,50
6032361080001727,9,2016-12-09,2016-12-20,93.75,251.32,25
6032361080001728,9,2016-12-09,2016-12-13,393.90,798.80,30
6033505740101061,9,2017-02-04,2017-02-23,200.00,405.06,100
6033505740088811,9,2017-05-27,2017-07-31,763.00,1251.03,92
6033505740092592,9,2017-02-26,2017-03-16,200.00,408.75,100
6033505740089417,9,2016-12-12,2016-12-23,200.00,348.58,99
6033505740089543,9,2016-12-13,2016-12-31,500.00,1022.44,250
6033505740089684,9,2016-12-17,2016-12-17,200.00,343.00,100
6033505740089595,9,2016-12-13,2016-12-27,200.00,340.32,98
6033505740090306,9,2016-12-19,2017-02-05,250.00,548.03,100
6033505740089909,9,2016-12-15,2016-12-23,125.00,253.10,49
6033505740090355,9,2016-12-16,2017-01-07,250.00,407.54,100
6033505740090195,9,2017-01-06,2017-01-17,125.00,252.06,52
6033505740090116,9,2016-12-15,2016-12-24,250.00,481.24,103
6033505740090787,9,2016-12-17,2017-02-24,62.50,168.80,25
6033505740090846,9,2016-12-17,2017-03-29,400.00,820.00,200
6032361080001765,9,2016-12-27,2017-01-23,187.50,401.24,50
6033569260006879,9,2016-12-18,2017-01-04,50.00,132.89,20
6032361080001773,9,2016-12-17,2016-12-27,229.32,529.70,5
6033569260006880,9,2016-12-18,2016-12-23,50.00,102.45,21
6032361080001778,9,2016-12-16,2016-12-17,135.00,245.70,30
6032361080001772,9,2016-12-17,2016-12-23,293.33,700.42,26
6033505740091015,9,2016-12-22,2017-03-12,125.00,345.50,50
6033505740090968,9,2016-12-21,2017-02-19,125.00,305.66,50
6033505740091194,9,2016-12-20,2016-12-24,200.00,410.54,100
6033505740091101,9,2016-12-20,2017-01-09,125.00,291.57,50
6033505740091490,9,2016-12-21,2017-02-03,250.00,597.05,100
6033505740091521,9,2016-12-19,2017-06-09,200.00,383.28,103
6033505740091365,9,2017-02-02,2017-02-24,125.00,19.32,4
6033505740092299,9,2016-12-23,2017-01-15,500.00,913.69,199
6033505740091990,9,2016-12-24,2016-12-25,200.00,343.00,100
6033505740091744,9,2016-12-19,2016-12-24,500.00,1020.11,249
6033505740091910,9,2016-12-21,2017-07-18,600.00,1235.82,300
6033505740091712,9,2016-12-23,2017-01-02,125.00,230.90,50
6033505740091901,9,2016-12-20,2017-01-30,600.00,1237.63,300
6033505740092025,9,2016-12-23,2017-01-01,25.00,46.55,9
6033505740092306,9,2016-12-28,2017-03-01,250.00,629.53,100
6032361080001799,9,2017-01-05,2017-07-21,656.00,1421.11,50
6033505740092221,9,2016-12-22,2017-01-27,250.00,467.67,99
6032361080001800,9,2017-01-04,2017-01-10,105.00,217.08,4
6032361080001807,9,2016-12-21,2017-01-12,425.00,1011.08,100
6033505740092346,9,2017-01-19,2017-03-25,250.00,658.30,101
6032361080001792,9,2017-01-24,2017-03-18,187.50,405.36,50
6032361080001831,9,2016-12-29,2017-01-15,322.50,673.91,25
6032361080001821,9,2016-12-28,2017-01-24,393.90,691.97,30
6032361080001858,9,2016-12-27,2017-01-25,367.50,741.72,29
6032361080001875,9,2016-12-23,2017-01-04,105.00,210.83,30
6032361080001857,9,2016-12-28,2017-03-03,140.00,320.12,41
6032361080001852,9,2016-12-29,2016-12-30,42.75,84.56,3
6033505740092572,9,2016-12-24,2017-01-28,62.50,196.96,25
6032361080001868,9,2016-12-23,2016-12-24,67.50,115.40,5
6033505740092578,9,2017-01-27,2017-02-24,40.00,102.96,2
6033505740092479,9,2016-12-26,2017-01-04,100.00,204.56,50
6033505740092446,9,2016-12-22,2016-12-31,100.00,267.50,50
6033505740092499,9,2016-12-23,2016-12-29,50.00,75.94,20
6032361080001876,9,2016-12-27,2016-12-27,24.50,51.09,1
6032361080001877,9,2016-12-23,2017-01-03,245.00,468.69,20
6032361080001887,9,2016-12-26,2017-01-01,42.50,81.80,10
6032361080001878,9,2016-12-23,2016-12-29,63.75,124.46,15
6032361080001847,9,2016-12-28,2017-01-03,95.00,180.68,20
6032361080001859,9,2016-12-30,2017-01-05,42.50,79.73,10
6032361080001830,9,2017-01-24,2017-01-28,75.00,154.43,3
6032361080001820,9,2016-12-28,2017-01-27,225.00,422.74,60
6032361080001829,9,2016-12-28,2017-01-25,190.00,401.22,50
6032361080001848,9,2016-12-28,2016-12-28,37.00,38.09,1
6033505740092694,9,2016-12-23,2017-02-05,200.00,342.60,97
6033505740093061,9,2016-12-30,2017-01-09,75.00,118.38,30
6033505740092876,9,2017-01-05,2017-02-13,62.50,155.00,25
6033505740093110,9,2016-12-27,2017-01-01,200.00,410.54,100
6033505740092954,9,2016-12-31,2017-06-02,125.00,345.00,50
6033505740093126,9,2017-02-17,2017-03-02,187.50,103.20,15
6033505740093000,9,2016-12-29,2017-01-03,200.00,409.00,100
6033505740126322,9,2017-04-20,2017-06-14,80.00,265.30,10
6033505740093074,9,2017-01-01,2017-01-07,400.00,1357.37,200
6033505740092980,9,2017-01-02,2017-04-12,250.00,469.23,99
6033505740093449,9,2016-12-28,2017-02-16,400.00,820.73,202
6033505740093215,9,2016-12-31,2017-03-05,400.00,820.00,200
6033505740093152,9,2017-02-10,2017-04-03,250.00,619.44,100
6033505740093182,9,2016-12-31,2017-01-19,200.00,410.00,100
6033505740093232,9,2016-12-30,2017-01-10,200.00,489.48,100
6033505740093260,9,2016-12-29,2017-01-08,100.00,261.31,52
6033505740093539,9,2016-12-28,2017-01-09,200.00,376.08,100
6033505740093589,9,2016-12-29,2017-01-27,100.00,265.85,40
6033505740093678,9,2016-12-28,2017-01-03,200.00,339.48,100
6033505740094589,9,2017-01-07,2017-03-25,1000.00,1865.83,500
6033505740094208,9,2016-12-30,2017-01-05,200.00,342.88,99
6033505740094412,9,2016-12-30,2017-03-08,500.00,1306.67,200
6033505740094514,9,2016-12-31,2017-02-25,125.00,341.20,50
6033505740094430,9,2017-01-03,2017-01-16,200.00,398.88,103
6033505740094492,9,2016-12-30,2017-06-19,125.00,340.62,50
6033505740094624,9,2016-12-30,2017-01-27,225.00,591.43,91
6033505740094665,9,2016-12-31,2017-03-06,250.00,608.96,100
6033505740094736,9,2016-12-30,2017-01-13,125.00,253.63,50
6033505740094944,9,2017-01-04,2017-03-17,112.50,307.57,50
6033505740094977,9,2017-01-03,2017-02-07,225.00,480.47,79
6033505740095004,9,2017-01-03,2017-01-25,22.50,47.90,10
6033505740095106,9,2017-01-12,2017-01-12,133.00,182.01,1
6033505740094849,9,2017-01-05,2017-03-14,100.00,264.92,51
6033505740094950,9,2017-01-13,2017-03-19,112.50,238.58,50
6033467500001793,9,2017-01-05,2017-02-25,280.00,620.23,100
6033505740094891,9,2017-01-03,2017-01-14,45.00,133.64,20
6033505740095105,9,2017-01-20,2017-01-30,332.50,530.27,20
6033505740095104,9,2017-01-18,2017-03-11,237.50,407.90,50
6033467500001794,9,2017-01-09,2017-02-05,147.00,336.06,35
6033505740094913,9,2017-01-04,2017-01-27,112.50,262.87,50
6033505740096777,9,2017-01-05,2017-01-22,225.00,564.34,101
6033505740095151,9,2017-01-05,2017-02-18,225.00,684.00,100
6033505740095139,9,2017-01-03,2017-01-14,400.00,736.31,199
6033505740095126,9,2017-01-05,2017-01-06,252.00,345.30,2
6033505740095408,9,2017-04-12,2017-07-18,1246.88,889.39,33
6033505740095406,9,2017-02-09,2017-05-28,356.25,24.04,3
6033505740095122,9,2017-01-05,2017-02-01,112.50,232.89,25
6033505740095412,9,2017-03-30,2017-04-07,133.00,227.90,2
6033505740095125,9,2017-01-05,2017-01-12,252.00,372.92,4
6033505740095081,9,2017-01-21,2017-04-26,630.00,965.90,42
6033505740095422,9,2017-07-03,2017-07-03,133.00,164.71,1
6033505740095410,9,2017-01-12,2017-05-07,166.25,154.67,3
6033505740095485,9,2017-01-02,2017-01-27,200.00,679.42,104
6033505740095123,9,2017-01-02,2017-01-30,1575.00,2617.02,100
6033505740095092,9,2017-01-04,2017-02-26,200.00,351.40,101
6033505740095458,9,2017-01-02,2017-01-19,855.00,1841.68,90
6033505740095459,9,2017-01-02,2017-01-11,1496.25,3073.45,90
6033505740095124,9,2017-01-05,2017-01-20,189.00,320.31,6
6033505740095260,9,2017-01-05,2017-04-22,125.00,216.60,50
6033505740095888,9,2017-03-14,2017-04-11,1575.00,2734.03,100
6033505740095808,9,2017-01-06,2017-02-21,475.00,936.64,106
6033505740095887,9,2017-03-14,2017-04-20,225.00,501.26,52
6033505740095747,9,2017-01-05,2017-01-22,95.00,165.00,20
6033505740095710,9,2017-01-08,2017-01-11,166.25,272.50,5
6033505740095767,9,2017-01-04,2017-01-28,546.25,1035.79,115
6033505740095768,9,2017-01-03,2017-01-25,1163.75,2267.51,70
6033505740095889,9,2017-03-14,2017-03-30,630.00,946.40,20
6033505740095624,9,2017-01-04,2017-01-14,200.00,348.47,104
6033505740095612,9,2017-01-10,2017-02-06,112.50,345.00,50
6033505740095709,9,2017-01-06,2017-01-13,1662.50,2714.09,100
6033505740095810,9,2017-01-07,2017-01-20,266.00,518.40,4
6033505740095840,9,2017-01-03,2017-01-15,400.00,814.85,202
6033505740095580,9,2017-01-10,2017-01-22,232.75,478.24,7
6033505740095749,9,2017-04-17,2017-06-26,99.75,159.56,3
6033505740095579,9,2017-01-27,2017-05-26,1662.50,3588.54,100
6033505740095790,9,2017-01-05,2017-02-05,56.25,120.25,25
6033505740095712,9,2017-01-06,2017-01-07,133.00,217.98,2
6033505740095809,9,2017-01-06,2017-02-02,831.25,1621.96,50
6033505740095713,9,2017-01-09,2017-01-09,133.00,180.52,1
6033505740095603,9,2017-01-08,2017-02-02,112.50,283.39,49
6033505740095719,9,2017-01-07,2017-02-05,225.00,457.89,97
6033505740095578,9,2017-01-25,2017-07-02,475.00,1031.21,100
6033505740095750,9,2017-04-18,2017-04-18,66.50,110.04,1
6033505740095748,9,2017-01-14,2017-04-02,249.38,385.14,14
6033505740095811,9,2017-01-08,2017-01-14,266.00,463.84,2
6033505740095555,9,2017-01-17,2017-01-26,225.00,552.00,100
6033505740095771,9,2017-01-03,2017-03-12,266.00,563.07,8
6033505740095708,9,2017-01-05,2017-01-08,237.50,407.28,50
6033505740095777,9,2017-01-09,2017-01-09,266.00,206.75,1
6033505740095775,9,2017-01-14,2017-02-04,133.00,253.62,2
6033505740096792,9,2017-01-27,2017-02-21,562.50,775.84,250
6033505740096153,9,2017-01-05,2017-03-10,498.75,823.20,30
6033505740096263,9,2017-01-07,2017-01-31,498.75,1004.10,30
6033505740096284,9,2017-01-08,2017-01-12,94.50,198.98,5
6033505740096283,9,2017-01-05,2017-01-26,831.25,1765.54,52
6033505740096282,9,2017-01-05,2017-02-10,475.00,1084.26,102
6033505740096490,9,2017-01-07,2017-02-21,831.25,1809.00,50
6033505740096513,9,2017-01-06,2017-01-13,83.13,172.40,5
6033505740096470,9,2017-01-16,2017-02-14,225.00,544.69,100
6033505740096512,9,2017-01-06,2017-01-20,237.50,512.79,50
6033467500001792,9,2017-01-18,2017-02-08,47.60,115.60,34
6033505740097050,9,2017-01-06,2017-05-22,847.88,1208.46,51
6033505740097052,9,2017-01-07,2017-03-31,332.50,527.29,10
6033505740097179,9,2017-01-25,2017-02-13,67.50,197.66,30
6033505740097192,9,2017-01-07,2017-04-29,225.00,390.32,102
6033569260006976,9,2017-01-09,2017-01-19,250.00,522.73,100
6033467500001817,9,2017-01-07,2017-01-26,140.00,302.71,19
6033505740097280,9,2017-01-16,2017-02-18,415.63,713.79,25
6033505740097296,9,2017-01-09,2017-01-20,187.50,339.24,25
6033505740097332,9,2017-01-14,2017-03-01,187.50,448.21,25
6033505740097387,9,2017-01-12,2017-04-02,187.50,368.69,25
6033505740097327,9,2017-01-10,2017-05-23,400.00,829.63,200
6033505740097211,9,2017-01-09,2017-04-22,112.50,353.71,50
6033505740097290,9,2017-01-09,2017-01-25,62.50,135.92,25
6033505740097361,9,2017-01-10,2017-01-31,112.50,284.54,50
6033505740097479,9,2017-01-10,2017-01-15,187.50,396.25,25
6033505740097507,9,2017-01-21,2017-02-24,831.25,1578.93,50
6033505740097505,9,2017-01-21,2017-02-27,356.25,662.52,76
6033505740097589,9,2017-01-20,2017-02-04,200.00,401.79,97
6033505740097702,9,2017-01-18,2017-07-01,67.50,135.74,29
6033505740097591,9,2017-01-20,2017-03-01,187.50,339.89,25
6033505740097477,9,2017-01-14,2017-01-17,200.00,412.27,100
6033505740097729,9,2017-01-15,2017-01-21,187.50,334.25,25
6033505740097543,9,2017-01-14,2017-02-02,22.50,46.39,3
6033505740097614,9,2017-02-01,2017-02-13,187.50,404.76,27
6033505740097533,9,2017-01-20,2017-02-05,250.00,651.37,100
6033505740097769,9,2017-02-21,2017-05-28,125.00,338.79,50
6033505740097669,9,2017-01-14,2017-02-07,175.00,426.50,25
6033505740097816,9,2017-01-10,2017-02-19,175.00,362.77,25
6033505740098240,9,2017-01-12,2017-01-14,200.00,371.47,100
6033505740097881,9,2017-01-11,2017-01-22,162.50,341.67,27
6033505740098214,9,2017-01-27,2017-03-11,187.50,306.54,25
6033505740098119,9,2017-01-10,2017-01-27,200.00,682.19,100
6033505740098343,9,2017-01-12,2017-03-26,500.00,866.09,201
6033505740097792,9,2017-01-13,2017-01-21,100.00,264.64,50
6033505740098410,9,2017-03-15,2017-03-31,693.00,963.58,11
6033505740098551,9,2017-01-13,2017-02-10,187.50,399.07,25
6033505740098439,9,2017-01-13,2017-01-14,200.00,343.00,100
6033505740098442,9,2017-02-06,2017-02-08,162.50,343.25,25
6033505740098612,9,2017-01-14,2017-01-20,187.50,337.51,25
6033505740098561,9,2017-01-13,2017-02-04,187.50,420.56,25
6033505740098412,9,2017-01-13,2017-01-17,25.00,27.50,10
6033505740098610,9,2017-01-20,2017-01-27,200.00,389.62,100
6033505740098411,9,2017-03-19,2017-03-31,378.00,446.13,3
6033505740098582,9,2017-01-17,2017-01-22,187.50,326.54,25
6033505740098638,9,2017-01-16,2017-05-16,200.00,540.78,100
6033505740098717,9,2017-01-13,2017-01-20,175.00,341.00,25
6033505740098866,9,2017-01-12,2017-03-10,356.25,673.27,75
6033505740098920,9,2017-01-11,2017-01-24,187.50,407.00,25
6033505740098955,9,2017-01-16,2017-01-29,125.00,233.70,50
6033505740098735,9,2017-01-31,2017-02-12,50.00,81.18,20
6033505740098696,9,2017-01-14,2017-02-03,187.50,353.33,25
6033505740099077,9,2017-01-12,2017-01-24,125.00,256.51,50
6033505740098960,9,2017-01-13,2017-01-15,187.50,306.50,25
6033505740098914,9,2017-01-11,2017-01-27,250.00,627.06,100
6033505740098715,9,2017-01-12,2017-03-10,800.00,1636.00,400
6033505740098877,9,2017-01-12,2017-01-18,250.00,501.21,100
6033505740098867,9,2017-01-22,2017-05-19,665.00,1279.16,43
6033505740098868,9,2017-01-17,2017-05-04,332.50,583.67,10
6033505740099067,9,2017-01-13,2017-01-23,125.00,248.33,50
6033505740099265,9,2017-01-18,2017-04-07,25.00,60.73,10
6033505740099119,9,2017-01-13,2017-02-10,187.50,402.70,25
6033505740099150,9,2017-01-13,2017-01-24,175.00,416.74,25
6033505740099399,9,2017-01-13,2017-02-08,150.00,309.26,20
6033505740099473,9,2017-01-19,2017-03-26,112.50,248.63,15
6033505740099383,9,2017-01-13,2017-02-07,62.50,168.45,29
6033505740099104,9,2017-01-12,2017-02-08,100.00,314.25,50
6033505740099107,9,2017-01-13,2017-01-25,175.00,361.10,25
6033505740099652,9,2017-01-13,2017-02-27,125.00,289.77,52
6033505740099812,9,2017-01-29,2017-02-07,787.50,1378.50,50
6033505740099758,9,2017-01-18,2017-06-12,976.50,1865.04,57
6033505740099813,9,2017-02-05,2017-02-22,126.00,261.88,4
6033505740099954,9,2017-01-20,2017-02-11,37.50,83.40,15
6033505740099950,9,2017-01-20,2017-02-22,67.50,139.64,15
6033505740099814,9,2017-02-24,2017-03-09,126.00,211.92,2
6033505740099951,9,2017-01-20,2017-02-25,236.25,446.55,14
6033505740099759,9,2017-01-20,2017-04-25,651.00,1181.01,19
6033505740099834,9,2017-01-18,2017-01-25,200.00,411.92,100
6033505740099913,9,2017-01-19,2017-06-06,550.00,1347.92,201
6033505740099815,9,2017-06-30,2017-06-30,252.00,303.93,1
6033505740099957,9,2017-01-17,2017-01-28,35.00,72.90,5
6033505740099757,9,2017-01-21,2017-04-01,279.00,610.79,60
6033505740099811,9,2017-01-29,2017-02-05,450.00,752.33,102
6033505740100377,9,2017-01-31,2017-03-17,300.00,623.53,40
6033505740100346,9,2017-01-28,2017-01-28,200.00,343.00,100
6033505740100091,9,2017-01-16,2017-01-25,200.00,346.98,100
6033505740100128,9,2017-02-08,2017-02-21,189.00,307.04,3
6033505740100127,9,2017-01-20,2017-03-13,551.25,1002.31,35
6033505740100063,9,2017-01-18,2017-03-20,337.50,579.66,73
6033505740100112,9,2017-01-25,2017-02-10,315.00,309.50,5
6033505740100238,9,2017-01-19,2017-03-13,135.00,294.06,30
6033505740100268,9,2017-01-18,2017-03-08,150.00,338.65,20
6033505740100018,9,2017-01-17,2017-02-08,831.25,1586.51,50
6033505740100129,9,2017-02-01,2017-02-08,252.00,355.96,2
6033505740100064,9,2017-01-18,2017-03-20,551.25,1027.46,35
6033505740100126,9,2017-01-17,2017-03-18,337.50,636.23,73
6033505740100525,9,2017-02-01,2017-02-21,140.00,279.29,20
6033505740100482,9,2017-01-18,2017-01-24,162.50,339.27,25
6033505740100472,9,2017-01-18,2017-01-21,200.00,361.59,100
6033505740100239,9,2017-01-21,2017-04-16,297.50,623.90,20
6033505740100055,9,2017-02-11,2017-03-08,200.00,407.55,102
6033505740100421,9,2017-01-19,2017-02-01,55.00,131.94,22
6033505740100776,9,2017-01-19,2017-03-11,175.00,481.60,35
6033505740100646,9,2017-01-19,2017-04-02,375.00,650.98,50
6033505740100641,9,2017-03-06,2017-04-22,100.00,202.87,51
6033505740100784,9,2017-01-17,2017-02-16,175.00,480.22,35
6033505740100811,9,2017-03-03,2017-03-03,112.00,214.87,1
6033505740100787,9,2017-01-20,2017-03-17,175.00,481.60,35
6033505740100882,9,2017-01-27,2017-01-31,49.88,102.96,3
6033505740100662,9,2017-02-12,2017-05-28,118.75,228.41,25
6033505740100810,9,2017-02-13,2017-02-13,56.00,107.78,1
6033505740100913,9,2017-02-09,2017-02-12,189.00,315.15,3
6033505740100881,9,2017-01-23,2017-01-25,23.75,47.92,5
6033505740100915,9,2017-01-29,2017-01-31,252.00,406.54,2
6033505740100636,9,2017-02-21,2017-07-01,787.50,1267.05,49
6033505740100906,9,2017-01-23,2017-01-28,27.50,52.15,10
6033505740100699,9,2017-01-24,2017-03-12,200.00,406.96,100
6033505740100807,9,2017-02-04,2017-02-16,200.00,424.97,25
6033505740100663,9,2017-01-19,2017-05-21,415.63,746.44,25
6033505740100808,9,2017-02-05,2017-02-12,140.00,300.18,10
6033505740100809,9,2017-02-11,2017-02-16,112.00,210.10,4
6033467500001881,9,2017-01-28,2017-02-13,35.00,84.58,25
6033467500001912,9,2017-01-24,2017-02-06,50.00,119.50,27
6033505740101009,9,2017-01-21,2017-02-03,210.00,57.34,2
6033505740101070,9,2017-01-22,2017-02-19,472.50,795.90,30
6033505740101217,9,2017-01-20,2017-01-23,175.00,296.74,25
6033505740101209,9,2017-01-20,2017-02-24,337.50,607.89,77
6033505740101210,9,2017-01-20,2017-02-17,945.00,1603.61,60
6033505740101142,9,2017-01-20,2017-02-05,472.50,1004.10,30
6033505740101008,9,2017-01-19,2017-02-01,120.00,133.79,17
6033505740101276,9,2017-01-20,2017-02-01,350.00,682.00,50
6033505740101403,9,2017-01-21,2017-01-27,55.00,77.28,20
6033505740101143,9,2017-01-22,2017-02-19,168.00,341.53,3
6033505740101212,9,2017-01-28,2017-02-11,125.00,236.58,50
6033505740101077,9,2017-01-25,2017-02-17,250.00,553.04,100
6033505740101025,9,2017-01-20,2017-02-16,71.25,150.63,15
6033505740101010,9,2017-03-05,2017-06-19,140.00,143.14,3
6033505740101192,9,2017-01-23,2017-02-05,50.00,129.54,10
6033505740100975,9,2017-01-22,2017-02-09,150.00,301.87,20
6033505740101069,9,2017-01-24,2017-04-12,67.50,153.69,15
6033505740101141,9,2017-01-20,2017-02-13,225.00,481.75,50
6033505740101502,9,2017-02-07,2017-07-27,315.00,545.52,18
6032361080001990,9,2017-02-23,2017-04-16,112.50,245.91,30
6033505740101452,9,2017-02-04,2017-03-15,225.00,538.52,50
6033505740101429,9,2017-02-16,2017-03-11,82.50,191.08,30
6033505740101501,9,2017-02-03,2017-04-29,135.00,267.00,30
6033505740101455,9,2017-02-08,2017-07-16,1120.00,1391.02,6
6033505740101683,9,2017-01-29,2017-02-28,90.00,165.01,20
6033505740101901,9,2017-01-25,2017-03-22,149.63,258.82,9
6033505740101532,9,2017-01-28,2017-02-08,140.00,258.18,20
6033505740101688,9,2017-02-03,2017-03-13,62.50,120.28,25
6033505740102244,9,2017-03-06,2017-05-16,375.00,25.95,2
6033505740101592,9,2017-01-27,2017-07-03,315.00,848.28,63
6032361080001992,9,2017-01-28,2017-02-25,353.08,745.24,26
6033505740101684,9,2017-02-14,2017-03-27,157.50,275.10,10
6033505740101454,9,2017-01-27,2017-06-01,840.00,1840.53,15
6033505740101520,9,2017-01-21,2017-01-27,60.00,123.30,30
6033505740102286,9,2017-01-29,2017-02-03,70.00,123.80,10
6033505740101859,9,2017-01-26,2017-07-13,350.00,911.68,65
6033505740101904,9,2017-01-29,2017-07-03,375.00,639.71,41
6033505740101453,9,2017-01-26,2017-02-27,787.50,1809.00,50
6032361080001991,9,2017-01-30,2017-02-01,52.64,109.04,2
6033505740101667,9,2017-01-24,2017-02-26,225.00,545.02,87
6033505740101823,9,2017-01-26,2017-05-14,325.00,779.97,50
6033505740101843,9,2017-02-24,2017-07-03,162.50,366.80,25
6033569260007205,9,2017-01-21,2017-01-30,400.00,804.89,199
6033505740101805,9,2017-01-26,2017-04-27,195.00,513.98,30
6033505740102078,9,2017-01-23,2017-01-28,175.00,333.61,25
6033505740101988,9,2017-02-07,2017-03-06,350.00,682.57,50
6033505740101917,9,2017-02-01,2017-02-09,62.50,122.72,25
6033505740102041,9,2017-01-27,2017-02-11,175.00,367.50,25
6033505740102175,9,2017-02-04,2017-02-09,21.00,41.25,3
6033505740101922,9,2017-02-01,2017-02-06,105.00,232.23,15
6033505740102198,9,2017-01-26,2017-02-25,350.00,859.00,50
6033505740102218,9,2017-01-27,2017-02-09,325.00,683.00,50
6033505740102597,9,2017-02-09,2017-04-08,140.00,274.97,20
6033505740102401,9,2017-03-17,2017-03-17,130.00,233.44,20
6033505740102535,9,2017-02-17,2017-03-10,175.00,299.18,25
6033505740102484,9,2017-01-24,2017-01-28,130.00,270.38,20
6033505740102531,9,2017-01-31,2017-02-11,140.00,271.85,20
6033505740102683,9,2017-01-29,2017-02-10,140.00,325.02,20
6033505740102860,9,2017-01-27,2017-02-02,175.00,306.50,25
6033505740102812,9,2017-02-02,2017-07-29,310.00,647.39,60
6033505740103177,9,2017-01-30,2017-02-06,175.00,351.03,25
6033505740103241,9,2017-01-28,2017-03-11,325.00,853.00,50
6033505740103000,9,2017-01-26,2017-02-02,350.00,686.00,50
